node_id,tree_id,tree_name,tree_title,depth_group,declared_levels,parent_id,node_name,node_level,sort_order,path,is_root,child_count
node_02389,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02388,Knit Vest,7,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Lightweight Knitwear / Sleeveless Knitwear / Layering Knit Pieces / Vest Types / Knit Vest,0,0
node_02390,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02388,Sweater Vest,7,2,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Lightweight Knitwear / Sleeveless Knitwear / Layering Knit Pieces / Vest Types / Sweater Vest,0,0
node_02391,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02376,Heavy Knitwear,3,2,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear,0,2
node_02392,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02391,Thick Pullovers,4,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers,0,1
node_02393,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02392,Textured Heavy Knitwear,5,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers / Textured Heavy Knitwear,0,2
node_02394,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02393,Cable Pattern Knitwear,6,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers / Textured Heavy Knitwear / Cable Pattern Knitwear,0,2
node_02395,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02394,Cable Knit Sweater,7,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers / Textured Heavy Knitwear / Cable Pattern Knitwear / Cable Knit Sweater,0,0
node_02396,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02394,Heavy Cable Pullover,7,2,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers / Textured Heavy Knitwear / Cable Pattern Knitwear / Heavy Cable Pullover,0,0
node_02397,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02393,Ribbed Heavy Knitwear,6,2,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers / Textured Heavy Knitwear / Ribbed Heavy Knitwear,0,2
node_02398,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02397,Ribbed Sweater,7,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers / Textured Heavy Knitwear / Ribbed Heavy Knitwear / Ribbed Sweater,0,0
node_02399,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02397,Chunky Ribbed Pullover,7,2,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Thick Pullovers / Textured Heavy Knitwear / Ribbed Heavy Knitwear / Chunky Ribbed Pullover,0,0
node_02400,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02391,Oversized Knitwear,4,2,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Oversized Knitwear,0,1
node_02401,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02400,Relaxed Heavy Knitwear,5,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Oversized Knitwear / Relaxed Heavy Knitwear,0,1
node_02402,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02401,Loose Silhouette Sweaters,6,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Oversized Knitwear / Relaxed Heavy Knitwear / Loose Silhouette Sweaters,0,2
node_02403,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02402,Oversized Pullover,7,1,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Oversized Knitwear / Relaxed Heavy Knitwear / Loose Silhouette Sweaters / Oversized Pullover,0,0
node_02404,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02402,Chunky Knit Sweater,7,2,Clothing Types / Upper Body Clothing / Sweaters and Knitwear / Heavy Knitwear / Oversized Knitwear / Relaxed Heavy Knitwear / Loose Silhouette Sweaters / Chunky Knit Sweater,0,0
node_02405,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02336,Jackets and Outer Layers,2,3,Clothing Types / Upper Body Clothing / Jackets and Outer Layers,0,2
node_02406,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02405,Lightweight Jackets,3,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets,0,2
node_02407,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02406,Casual Light Jackets,4,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets,0,1
node_02408,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02407,Short Casual Jackets,5,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets / Short Casual Jackets,0,2
node_02409,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02408,Classic Waist-Length Jackets,6,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets / Short Casual Jackets / Classic Waist-Length Jackets,0,2
node_02410,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02409,Bomber Jacket,7,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets / Short Casual Jackets / Classic Waist-Length Jackets / Bomber Jacket,0,0
node_02411,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02409,Harrington Jacket,7,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets / Short Casual Jackets / Classic Waist-Length Jackets / Harrington Jacket,0,0
node_02412,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02408,Utility Short Jackets,6,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets / Short Casual Jackets / Utility Short Jackets,0,2
node_02413,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02412,Field Jacket,7,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets / Short Casual Jackets / Utility Short Jackets / Field Jacket,0,0
node_02414,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02412,Shirt Jacket,7,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Casual Light Jackets / Short Casual Jackets / Utility Short Jackets / Shirt Jacket,0,0
node_02415,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02406,Weather-Resistant Light Jackets,4,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Weather-Resistant Light Jackets,0,1
node_02416,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02415,Wind and Rain Layers,5,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Weather-Resistant Light Jackets / Wind and Rain Layers,0,1
node_02417,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02416,Light Protective Shells,6,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Weather-Resistant Light Jackets / Wind and Rain Layers / Light Protective Shells,0,2
node_02418,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02417,Windbreaker,7,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Weather-Resistant Light Jackets / Wind and Rain Layers / Light Protective Shells / Windbreaker,0,0
node_02419,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02417,Packable Rain Jacket,7,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Lightweight Jackets / Weather-Resistant Light Jackets / Wind and Rain Layers / Light Protective Shells / Packable Rain Jacket,0,0
node_02420,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02405,Heavy Outerwear,3,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear,0,2
node_02421,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02420,Insulated Jackets,4,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets,0,1
node_02422,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02421,Quilted Insulated Outerwear,5,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets / Quilted Insulated Outerwear,0,2
node_02423,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02422,Short Insulated Jackets,6,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets / Quilted Insulated Outerwear / Short Insulated Jackets,0,2
node_02424,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02423,Puffer Jacket,7,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets / Quilted Insulated Outerwear / Short Insulated Jackets / Puffer Jacket,0,0
node_02425,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02423,Quilted Jacket,7,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets / Quilted Insulated Outerwear / Short Insulated Jackets / Quilted Jacket,0,0
node_02426,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02422,Longer Insulated Jackets,6,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets / Quilted Insulated Outerwear / Longer Insulated Jackets,0,2
node_02427,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02426,Long Puffer Coat,7,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets / Quilted Insulated Outerwear / Longer Insulated Jackets / Long Puffer Coat,0,0
node_02428,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02426,Insulated Parka,7,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Insulated Jackets / Quilted Insulated Outerwear / Longer Insulated Jackets / Insulated Parka,0,0
node_02429,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02420,Structured Coats,4,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats,0,1
node_02430,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02429,Wool and Tailored Coats,5,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats / Wool and Tailored Coats,0,2
node_02431,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02430,Classic Coat Shapes,6,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats / Wool and Tailored Coats / Classic Coat Shapes,0,2
node_02432,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02431,Overcoat,7,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats / Wool and Tailored Coats / Classic Coat Shapes / Overcoat,0,0
node_02433,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02431,Peacoat,7,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats / Wool and Tailored Coats / Classic Coat Shapes / Peacoat,0,0
node_02434,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02430,Full-Length Coat Shapes,6,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats / Wool and Tailored Coats / Full-Length Coat Shapes,0,2
node_02435,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02434,Long Wool Coat,7,1,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats / Wool and Tailored Coats / Full-Length Coat Shapes / Long Wool Coat,0,0
node_02436,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02434,Double-Breasted Coat,7,2,Clothing Types / Upper Body Clothing / Jackets and Outer Layers / Heavy Outerwear / Structured Coats / Wool and Tailored Coats / Full-Length Coat Shapes / Double-Breasted Coat,0,0
node_02437,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02335,Lower Body Clothing,1,2,Clothing Types / Lower Body Clothing,0,3
node_02438,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02437,Trousers and Pants,2,1,Clothing Types / Lower Body Clothing / Trousers and Pants,0,2
node_02439,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02438,Casual Pants,3,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants,0,2
node_02440,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02439,Straight and Standard Fits,4,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits,0,1
node_02441,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02440,Everyday Casual Trousers,5,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits / Everyday Casual Trousers,0,2
node_02442,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02441,Clean Casual Styles,6,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits / Everyday Casual Trousers / Clean Casual Styles,0,2
node_02443,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02442,Chino Pants,7,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits / Everyday Casual Trousers / Clean Casual Styles / Chino Pants,0,0
node_02444,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02442,Twill Pants,7,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits / Everyday Casual Trousers / Clean Casual Styles / Twill Pants,0,0
node_02445,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02441,Utility Casual Styles,6,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits / Everyday Casual Trousers / Utility Casual Styles,0,2
node_02446,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02445,Work Pants,7,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits / Everyday Casual Trousers / Utility Casual Styles / Work Pants,0,0
node_02447,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02445,Five-Pocket Casual Pants,7,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Straight and Standard Fits / Everyday Casual Trousers / Utility Casual Styles / Five-Pocket Casual Pants,0,0
node_02448,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02439,Relaxed Casual Fits,4,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits,0,1
node_02449,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02448,Loose Utility Styles,5,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits / Loose Utility Styles,0,2
node_02450,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02449,Pocketed Relaxed Styles,6,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits / Loose Utility Styles / Pocketed Relaxed Styles,0,2
node_02451,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02450,Cargo Pants,7,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits / Loose Utility Styles / Pocketed Relaxed Styles / Cargo Pants,0,0
node_02452,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02450,Relaxed Cargo Pants,7,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits / Loose Utility Styles / Pocketed Relaxed Styles / Relaxed Cargo Pants,0,0
node_02453,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02449,Soft Casual Styles,6,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits / Loose Utility Styles / Soft Casual Styles,0,2
node_02454,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02453,Jogger Pants,7,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits / Loose Utility Styles / Soft Casual Styles / Jogger Pants,0,0
node_02455,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02453,Drawstring Lounge Pants,7,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Casual Pants / Relaxed Casual Fits / Loose Utility Styles / Soft Casual Styles / Drawstring Lounge Pants,0,0
node_02456,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02438,Formal Pants,3,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants,0,1
node_02457,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02456,Tailored Formal Trousers,4,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers,0,1
node_02458,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02457,Classic Tailored Fits,5,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers / Classic Tailored Fits,0,2
node_02459,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02458,Standard Formal Styles,6,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers / Classic Tailored Fits / Standard Formal Styles,0,2
node_02460,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02459,Dress Trousers,7,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers / Classic Tailored Fits / Standard Formal Styles / Dress Trousers,0,0
node_02461,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02459,Pleated Trousers,7,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers / Classic Tailored Fits / Standard Formal Styles / Pleated Trousers,0,0
node_02462,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02458,Narrow Tailored Fits,6,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers / Classic Tailored Fits / Narrow Tailored Fits,0,2
node_02463,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02462,Slim Trousers,7,1,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers / Classic Tailored Fits / Narrow Tailored Fits / Slim Trousers,0,0
node_02464,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02462,Tapered Trousers,7,2,Clothing Types / Lower Body Clothing / Trousers and Pants / Formal Pants / Tailored Formal Trousers / Classic Tailored Fits / Narrow Tailored Fits / Tapered Trousers,0,0
node_02465,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02437,Denim Clothing,2,2,Clothing Types / Lower Body Clothing / Denim Clothing,0,2
node_02466,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02465,Standard Denim,3,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim,0,2
node_02467,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02466,Straight and Regular Fits,4,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Straight and Regular Fits,0,1
node_02468,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02467,Classic Denim Lines,5,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Straight and Regular Fits / Classic Denim Lines,0,1
node_02469,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02468,Standard Straight Styles,6,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Straight and Regular Fits / Classic Denim Lines / Standard Straight Styles,0,2
node_02470,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02469,Straight Jeans,7,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Straight and Regular Fits / Classic Denim Lines / Standard Straight Styles / Straight Jeans,0,0
node_02471,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02469,Regular Fit Jeans,7,2,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Straight and Regular Fits / Classic Denim Lines / Standard Straight Styles / Regular Fit Jeans,0,0
node_02472,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02466,Narrow Denim Fits,4,2,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Narrow Denim Fits,0,1
node_02473,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02472,Slim Narrow Styles,5,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Narrow Denim Fits / Slim Narrow Styles,0,1
node_02474,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02473,Fitted Denim Lines,6,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Narrow Denim Fits / Slim Narrow Styles / Fitted Denim Lines,0,2
node_02475,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02474,Slim Jeans,7,1,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Narrow Denim Fits / Slim Narrow Styles / Fitted Denim Lines / Slim Jeans,0,0
node_02476,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02474,Skinny Jeans,7,2,Clothing Types / Lower Body Clothing / Denim Clothing / Standard Denim / Narrow Denim Fits / Slim Narrow Styles / Fitted Denim Lines / Skinny Jeans,0,0
node_02477,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02465,Loose and Utility Denim,3,2,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim,0,2
node_02478,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02477,Relaxed Denim Fits,4,1,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Relaxed Denim Fits,0,1
node_02479,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02478,Wide Casual Styles,5,1,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Relaxed Denim Fits / Wide Casual Styles,0,1
node_02480,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02479,Loose Denim Lines,6,1,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Relaxed Denim Fits / Wide Casual Styles / Loose Denim Lines,0,2
node_02481,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02480,Baggy Jeans,7,1,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Relaxed Denim Fits / Wide Casual Styles / Loose Denim Lines / Baggy Jeans,0,0
node_02482,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02480,Wide-Leg Jeans,7,2,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Relaxed Denim Fits / Wide Casual Styles / Loose Denim Lines / Wide-Leg Jeans,0,0
node_02483,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02477,Workwear Denim,4,2,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Workwear Denim,0,1
node_02484,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02483,Reinforced Utility Styles,5,1,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Workwear Denim / Reinforced Utility Styles,0,1
node_02485,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02484,Functional Denim Lines,6,1,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Workwear Denim / Reinforced Utility Styles / Functional Denim Lines,0,2
node_02486,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02485,Carpenter Jeans,7,1,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Workwear Denim / Reinforced Utility Styles / Functional Denim Lines / Carpenter Jeans,0,0
node_02487,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02485,Utility Jeans,7,2,Clothing Types / Lower Body Clothing / Denim Clothing / Loose and Utility Denim / Workwear Denim / Reinforced Utility Styles / Functional Denim Lines / Utility Jeans,0,0
node_02488,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02437,Skirts and Similar Garments,2,3,Clothing Types / Lower Body Clothing / Skirts and Similar Garments,0,3
node_02489,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02488,Short Skirts,3,1,Clothing Types / Lower Body Clothing / Skirts and Similar Garments / Short Skirts,0,1
node_02490,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02489,Fitted Short Skirts,4,1,Clothing Types / Lower Body Clothing / Skirts and Similar Garments / Short Skirts / Fitted Short Skirts,0,1
node_02491,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02490,Structured Mini Styles,5,1,Clothing Types / Lower Body Clothing / Skirts and Similar Garments / Short Skirts / Fitted Short Skirts / Structured Mini Styles,0,1
node_02492,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02491,Basic Short Skirts,6,1,Clothing Types / Lower Body Clothing / Skirts and Similar Garments / Short Skirts / Fitted Short Skirts / Structured Mini Styles / Basic Short Skirts,0,2
node_02493,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02492,Mini Skirt,7,1,Clothing Types / Lower Body Clothing / Skirts and Similar Garments / Short Skirts / Fitted Short Skirts / Structured Mini Styles / Basic Short Skirts / Mini Skirt,0,0
node_02494,tree_029,Clothing Types,Clothing Types - 7 Levels,Trees with 7 Levels,7,node_02492,Denim Mini Skirt,7,2,Clothing Types / Lower Body Clothing / Skirts and Similar Garments / Short Skirts / Fitted Short Skirts / Structured Mini Styles / Basic Short Skirts / Denim Mini Skirt,0,0
